id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,gc_distance,trip_duration
id0499746,1,2016-01-01T03:02:00.000Z,2016-01-01T03:33:00.000Z,1,-73.95422363,40.77461243,-73.96282196,40.62771988,10.16214516,1852
id0595732,2,2016-01-01T03:02:00.000Z,2016-01-01T03:25:00.000Z,1,-73.98651123,40.77706146,-73.95420074,40.7191925,4.342564974,1333
id2344469,1,2016-01-01T03:02:00.000Z,2016-01-01T03:08:00.000Z,1,-73.99465942,40.76600647,-73.98062134,40.76540375,0.73600423,371
id1906641,1,2016-01-01T03:02:00.000Z,2016-01-01T03:09:00.000Z,1,-73.99452972,40.75048447,-73.99012756,40.76711273,1.172104797,385
id0914302,1,2016-01-01T03:02:00.000Z,2016-01-01T03:09:00.000Z,2,-73.97866821,40.77728271,-73.96703339,40.79169083,1.167171814,386
id1141272,1,2016-01-01T03:02:00.000Z,2016-01-01T03:17:00.000Z,2,-73.94147491,40.71457672,-73.9793396,40.68810654,2.69867667,936
id2027013,2,2016-01-01T03:03:00.000Z,2016-01-01T03:22:00.000Z,1,-74.00460052,40.75223923,-73.99613953,40.72103119,2.201915666,1158
id1949732,1,2016-01-01T03:03:00.000Z,2016-01-01T03:30:00.000Z,2,-73.96872711,40.80138779,-73.98796844,40.72818375,5.15861735,1625
id2163131,2,2016-01-01T03:03:00.000Z,2016-01-01T03:30:00.000Z,6,-73.96198273,40.71334076,-73.99308014,40.76210022,3.742752019,1623
id0253132,1,2016-01-01T03:03:00.000Z,2016-01-01T03:29:00.000Z,1,-73.95191193,40.66376114,-73.91706085,40.71165085,3.7802821,1602
id1733352,2,2016-01-01T03:03:00.000Z,2016-01-01T04:08:00.000Z,5,-73.99454498,40.75576782,-73.90306854,40.61484146,10.85576365,3908
id3976511,2,2016-01-01T03:03:00.000Z,2016-01-01T03:12:00.000Z,5,-73.9140625,40.76353073,-73.91468811,40.77563095,0.836920811,519
id0150264,1,2016-01-01T03:03:00.000Z,2016-01-01T03:13:00.000Z,2,-73.96812439,40.80070114,-73.96000671,40.77128601,2.076867957,580
id1604551,1,2016-01-01T03:04:00.000Z,2016-01-01T03:06:00.000Z,1,-73.98514557,40.73245239,-73.98417664,40.73743439,0.348038416,147
id0498409,1,2016-01-01T03:05:00.000Z,2016-01-01T03:24:00.000Z,1,-74.001297,40.71910477,-74.01062012,40.62961578,6.204110017,1097
id0924761,2,2016-01-01T03:05:00.000Z,2016-01-01T03:29:00.000Z,1,-73.98110199,40.7445488,-73.99427795,40.75912857,1.221161778,1426
id0307091,1,2016-01-01T03:05:00.000Z,2016-01-01T03:15:00.000Z,2,-73.99745941,40.69106674,-73.99946594,40.71877289,1.917732758,561
id0509012,1,2016-01-01T03:05:00.000Z,2016-01-01T03:33:00.000Z,1,-73.99637604,40.71897888,-73.93989563,40.81330872,7.158431876,1701
id2782945,2,2016-01-01T03:05:00.000Z,2016-01-01T03:12:00.000Z,1,-73.99150848,40.75000381,-73.98859406,40.75958633,0.679623937,396
id3798409,1,2016-01-01T03:05:00.000Z,2016-01-01T03:18:00.000Z,1,-73.96522522,40.75941467,-73.99167633,40.74457932,1.723117297,767
id1541714,1,2016-01-01T03:05:00.000Z,2016-01-01T03:42:00.000Z,1,-74.00392151,40.74743652,-73.92622375,40.69182968,5.597672216,2204
id1223880,1,2016-01-01T03:06:00.000Z,2016-01-01T03:09:00.000Z,1,-73.95227051,40.77323532,-73.95827484,40.77639771,0.382785373,147
id3475469,2,2016-01-01T03:06:00.000Z,2016-01-01T03:17:00.000Z,2,-73.98329926,40.76670837,-73.95355988,40.77867889,1.762749893,670
id1156115,2,2016-01-01T03:06:00.000Z,2016-01-01T03:42:00.000Z,5,-73.9673233,40.75688171,-73.83964539,40.85645676,9.590212296,2200
id2496385,2,2016-01-01T03:06:00.000Z,2016-01-01T03:16:00.000Z,1,-73.97933197,40.74012375,-73.98658752,40.72593307,1.051793021,604
id0827241,1,2016-01-01T03:06:00.000Z,2016-01-01T03:32:00.000Z,1,-74.00705719,40.74380875,-73.95697021,40.78062057,3.653406465,1547
id0922484,1,2016-01-01T03:06:00.000Z,2016-01-01T03:24:00.000Z,2,-73.97219086,40.76288223,-74.00499725,40.73551178,2.555143006,1035
id3580981,1,2016-01-01T03:06:00.000Z,2016-01-01T03:14:00.000Z,3,-73.97800446,40.75219345,-73.99597931,40.76722717,1.401788314,456
id2011261,1,2016-01-01T03:07:00.000Z,2016-01-01T03:22:00.000Z,4,-74.0043335,40.72066879,-73.96701813,40.6841011,3.195273518,919
id2711888,2,2016-01-01T03:07:00.000Z,2016-01-01T03:23:00.000Z,1,-73.9786377,40.72385025,-73.98970032,40.74732971,1.723045688,963
id1317168,1,2016-01-01T03:07:00.000Z,2016-01-01T03:23:00.000Z,3,-73.9825058,40.74571228,-73.9887085,40.7113533,2.396763171,912
id2422596,1,2016-01-01T03:08:00.000Z,2016-01-01T03:18:00.000Z,4,-73.98074341,40.75357819,-73.9892807,40.76289749,0.783960682,639
id0837185,1,2016-01-01T03:08:00.000Z,2016-01-01T03:24:00.000Z,1,-73.9763031,40.73997116,-73.99139404,40.76718521,2.040044677,985
id3591398,1,2016-01-01T03:08:00.000Z,2016-01-01T03:13:00.000Z,1,-73.99153137,40.72974777,-73.98782349,40.72471237,0.398529436,349
id3046737,2,2016-01-01T03:08:00.000Z,2016-01-01T03:17:00.000Z,5,-73.98779297,40.73839951,-73.97786713,40.72550964,1.031429779,522
id0567366,1,2016-01-01T03:09:00.000Z,2016-01-01T03:12:00.000Z,1,-73.97579956,40.75152588,-73.98316956,40.74167633,0.782500476,212
id3687014,1,2016-01-01T03:09:00.000Z,2016-01-01T03:19:00.000Z,2,-73.99495697,40.76550674,-73.98796082,40.74582291,1.408848825,583
id1759016,2,2016-01-01T03:09:00.000Z,2016-01-01T03:12:00.000Z,2,-73.98416901,40.67176819,-73.98101044,40.6757164,0.319171668,173
id1097215,1,2016-01-01T03:09:00.000Z,2016-01-01T03:23:00.000Z,1,-73.97257233,40.6774025,-73.94638062,40.71652222,3.032061207,848
id3327090,1,2016-01-01T03:09:00.000Z,2016-01-01T03:26:00.000Z,2,-73.97997284,40.76461792,-73.91365814,40.76164627,3.477451427,1026
id1604581,2,2016-01-01T03:10:00.000Z,2016-01-01T03:32:00.000Z,6,-73.9774704,40.71355438,-73.92698669,40.74448013,3.399886393,1323
id0774224,1,2016-01-01T03:10:00.000Z,2016-01-01T03:17:00.000Z,1,-73.97796631,40.7396698,-73.98827362,40.73725128,0.565046911,416
id1976560,2,2016-01-01T03:10:00.000Z,2016-01-01T03:26:00.000Z,1,-73.98121643,40.74119186,-73.92176056,40.74330139,3.116731433,958
id2134789,2,2016-01-01T03:10:00.000Z,2016-01-01T03:11:00.000Z,1,-74.00704956,40.7437439,-74.00644684,40.74446869,0.059205333,63
id1464204,2,2016-01-01T03:10:00.000Z,2016-01-01T03:13:00.000Z,1,-73.96630859,40.80448151,-73.95732117,40.8091011,0.568315538,218
id3972225,2,2016-01-01T03:10:00.000Z,2016-01-01T03:14:00.000Z,3,-73.94915009,40.7243309,-73.95171356,40.71482849,0.670325052,255
id3598943,2,2016-01-01T03:10:00.000Z,2016-01-01T03:25:00.000Z,3,-73.97442627,40.75416946,-73.99951172,40.71720886,2.872456051,916
id2363275,1,2016-01-01T03:11:00.000Z,2016-01-01T03:20:00.000Z,1,-73.97985077,40.73538971,-74.00184631,40.73951721,1.186645542,551
id1028219,1,2016-01-01T03:11:00.000Z,2016-01-01T03:15:00.000Z,2,-73.8793335,40.87382889,-73.8793335,40.88146973,0.528079682,226
id2765796,1,2016-01-01T03:11:00.000Z,2016-01-01T03:15:00.000Z,2,-73.97722626,40.7518959,-73.98147583,40.76240158,0.759395404,289
id2012695,2,2016-01-01T03:11:00.000Z,2016-01-01T03:20:00.000Z,2,-73.92108917,40.86785126,-73.92948914,40.85266876,1.137463403,571
id2175795,2,2016-01-01T03:11:00.000Z,2016-01-01T03:22:00.000Z,6,-74.00684357,40.75458908,-74.01077271,40.7197113,2.41926634,708
id1185528,2,2016-01-01T03:11:00.000Z,2016-01-01T03:17:00.000Z,6,-73.96968079,40.76028061,-73.98396301,40.75516129,0.827180836,382
id1544600,1,2016-01-01T03:11:00.000Z,2016-01-01T03:19:00.000Z,1,-73.98788452,40.74562454,-73.98821259,40.75963593,0.968518099,503
id0221367,2,2016-01-01T03:12:00.000Z,2016-01-01T03:33:00.000Z,1,-73.98558044,40.76377869,-73.9076004,40.8787384,8.930833073,1230
id3430772,2,2016-01-01T03:12:00.000Z,2016-01-01T03:52:00.000Z,5,-73.96952057,40.76056671,-73.98512268,40.71085358,3.531629155,2390
id0392008,1,2016-01-01T03:12:00.000Z,2016-01-01T03:15:00.000Z,1,-73.9516449,40.77793503,-73.94974518,40.78456116,0.468617465,132
id1480748,2,2016-01-01T03:12:00.000Z,2016-01-01T03:21:00.000Z,6,-74.00019836,40.72911835,-73.99045563,40.7566452,1.969672094,545
id2592326,2,2016-01-01T03:12:00.000Z,2016-01-01T03:16:00.000Z,1,-74.00015259,40.71802139,-74.01108551,40.71380234,0.642670505,223
id0698750,2,2016-01-01T03:13:00.000Z,2016-01-01T03:31:00.000Z,1,-73.94348907,40.78770065,-73.88236237,40.8299408,4.329802016,1074
id3848596,1,2016-01-01T03:13:00.000Z,2016-01-01T03:26:00.000Z,1,-73.96909332,40.8006897,-73.95205688,40.77032852,2.279877171,770
id2934481,1,2016-01-01T03:13:00.000Z,2016-01-01T03:29:00.000Z,1,-74.00524902,40.71781158,-73.96767426,40.76869965,4.029953688,959
id0401087,1,2016-01-01T03:13:00.000Z,2016-01-01T03:17:00.000Z,1,-73.98996735,40.7673111,-73.97734833,40.77950668,1.070816481,231
id3906536,1,2016-01-01T03:13:00.000Z,2016-01-01T03:16:00.000Z,4,-73.97724152,40.75170517,-73.9761734,40.7485466,0.225347005,166
id1451267,1,2016-01-01T03:14:00.000Z,2016-01-01T03:35:00.000Z,2,-73.98737335,40.7448616,-73.9697113,40.79761124,3.761055506,1253
id1248792,1,2016-01-01T03:14:00.000Z,2016-01-01T03:53:00.000Z,2,-73.94819641,40.82962036,-73.90744781,40.69775772,9.359694248,2341
id0392959,1,2016-01-01T03:14:00.000Z,2016-01-01T03:36:00.000Z,1,-73.99398041,40.75146103,-73.94893646,40.78583908,3.347246743,1311
id1876809,2,2016-01-01T03:14:00.000Z,2016-01-01T03:24:00.000Z,1,-73.98719025,40.76071167,-73.98918152,40.75854111,0.182676364,558
id0199187,2,2016-01-01T03:14:00.000Z,2016-01-01T03:20:00.000Z,2,-74.00556946,40.73934555,-73.99529266,40.74620438,0.717136956,381
id1306404,1,2016-01-01T03:14:00.000Z,2016-01-01T03:29:00.000Z,1,-73.95279694,40.776474,-73.98775482,40.72442627,4.036032483,929
id2387116,1,2016-01-01T03:14:00.000Z,2016-01-01T03:25:00.000Z,1,-74.00334167,40.73320007,-73.99640656,40.70980453,1.657233826,627
id0950595,1,2016-01-01T03:14:00.000Z,2016-01-01T03:25:00.000Z,1,-73.97346497,40.76382828,-73.99958801,40.75068283,1.641858182,633
id0168472,2,2016-01-01T03:14:00.000Z,2016-01-01T03:17:00.000Z,2,-73.94371796,40.83068848,-73.94980621,40.82756042,0.384846698,167
id1391535,2,2016-01-01T03:15:00.000Z,2016-01-01T03:23:00.000Z,1,-73.98157501,40.73273087,-74.00147247,40.7371254,1.085376523,494
id3746053,1,2016-01-01T03:15:00.000Z,2016-01-01T03:19:00.000Z,1,-73.98558044,40.74701309,-73.99532318,40.74885559,0.525774162,235
id0901044,1,2016-01-01T03:15:00.000Z,2016-01-01T03:22:00.000Z,1,-73.98358917,40.69465256,-74.00621033,40.68179703,1.481477134,442
id3949754,1,2016-01-01T03:15:00.000Z,2016-01-01T03:27:00.000Z,1,-73.99028778,40.77187347,-73.98976135,40.75761414,0.985887856,712
id1172387,2,2016-01-01T03:15:00.000Z,2016-01-01T03:49:00.000Z,1,-73.98647308,40.76689148,-73.84436035,40.77788162,7.476832305,2078
id1804541,2,2016-01-01T03:15:00.000Z,2016-01-01T03:20:00.000Z,5,-73.96717072,40.75283051,-73.95098877,40.7698288,1.448355306,316
id1861064,1,2016-01-01T03:16:00.000Z,2016-01-01T03:34:00.000Z,1,-73.95375824,40.77074051,-73.95399475,40.82532501,3.772507645,1090
id2884801,1,2016-01-01T03:16:00.000Z,2016-01-01T03:24:00.000Z,1,-73.97385406,40.75393677,-73.98556519,40.76791763,1.144333262,453
id2455080,1,2016-01-01T03:16:00.000Z,2016-01-01T03:40:00.000Z,1,-73.98231506,40.74581909,-73.87256622,40.89703751,11.92365173,1431
id1360587,1,2016-01-01T03:16:00.000Z,2016-01-01T03:36:00.000Z,1,-73.98948669,40.76265335,-73.98884583,40.7231636,2.729452862,1228
id2036167,1,2016-01-01T03:16:00.000Z,2016-01-01T03:24:00.000Z,2,-73.98098755,40.7377739,-74.00013733,40.73054886,1.120310338,467
id2407877,2,2016-01-01T03:17:00.000Z,2016-01-01T03:23:00.000Z,2,-73.989151,40.76332855,-73.98928833,40.75856018,0.32963387,325
id3191002,2,2016-01-01T03:17:00.000Z,2016-01-01T03:26:00.000Z,1,-73.95688629,40.71461105,-73.94022369,40.70995712,0.930279601,552
id3135606,2,2016-01-01T03:17:00.000Z,2016-01-01T03:34:00.000Z,1,-73.95674896,40.71289825,-73.92397308,40.68706131,2.477476126,1034
id0680784,2,2016-01-01T03:17:00.000Z,2016-01-01T03:18:00.000Z,2,-74.00534058,40.70634079,-74.00894928,40.70425415,0.237791437,88
id2282135,2,2016-01-01T03:17:00.000Z,2016-01-01T03:40:00.000Z,6,-73.98085785,40.74456024,-73.94313812,40.83631897,6.641738903,1405
id1579334,1,2016-01-01T03:18:00.000Z,2016-01-01T03:27:00.000Z,1,-73.95209503,40.7774086,-73.97541046,40.75205994,2.135122604,526
id0454355,1,2016-01-01T03:18:00.000Z,2016-01-01T03:28:00.000Z,1,-73.99936676,40.7196579,-73.98317719,40.72675705,0.979698933,565
id2241898,2,2016-01-01T03:18:00.000Z,2016-01-01T03:37:00.000Z,1,-74.00408173,40.74277115,-73.98300171,40.69371033,3.566000426,1147
id0040402,1,2016-01-01T03:18:00.000Z,2016-01-01T03:46:00.000Z,1,-73.96273041,40.7123642,-73.93901062,40.69886398,1.554011242,1704
id0425054,2,2016-01-01T03:18:00.000Z,2016-01-01T03:28:00.000Z,2,-73.94741821,40.77954865,-73.9644165,40.80229187,1.806047325,635
id0878982,1,2016-01-01T03:18:00.000Z,2016-01-01T03:44:00.000Z,1,-73.94287109,40.72155762,-73.98990631,40.73104858,2.549352834,1553
id0347462,2,2016-01-01T03:18:00.000Z,2016-01-01T03:22:00.000Z,6,-73.98177338,40.75244141,-73.98854828,40.74314117,0.734151866,190
id2991101,1,2016-01-01T03:19:00.000Z,2016-01-01T03:28:00.000Z,1,-73.97414398,40.74288177,-73.99589539,40.75917816,1.601705357,564
id1108217,1,2016-01-01T03:19:00.000Z,2016-01-01T03:34:00.000Z,1,-73.98770905,40.7328186,-73.95770264,40.77434921,3.272087879,908
id2852706,1,2016-01-01T03:19:00.000Z,2016-01-01T03:31:00.000Z,1,-73.98826599,40.76451492,-73.97799683,40.73908234,1.838107573,716
id3072277,1,2016-01-01T03:19:00.000Z,2016-01-01T03:27:00.000Z,2,-73.95825958,40.8198967,-73.95118713,40.80852509,0.868636891,459
id2101837,1,2016-01-01T03:19:00.000Z,2016-01-01T03:24:00.000Z,3,-73.97940063,40.74379349,-73.97007751,40.75396729,0.855972337,294
id2749043,1,2016-01-01T03:19:00.000Z,2016-01-01T03:25:00.000Z,1,-73.99337769,40.73672867,-74.00905609,40.73820114,0.827318675,371
id1527619,1,2016-01-01T03:20:00.000Z,2016-01-01T03:43:00.000Z,1,-73.99637604,40.74883652,-73.98712921,40.69756699,3.57632843,1327
id0620422,1,2016-01-01T03:20:00.000Z,2016-01-01T03:37:00.000Z,2,-73.98715973,40.71455383,-73.98340607,40.74720383,2.26507939,1028
id0341959,1,2016-01-01T03:20:00.000Z,2016-01-01T03:45:00.000Z,2,-73.98982239,40.72994614,-73.9511795,40.78582382,4.359646862,1473
id1669003,1,2016-01-01T03:20:00.000Z,2016-01-01T03:24:00.000Z,1,-73.9216156,40.76673508,-73.92854309,40.75759888,0.728154424,214
id3155665,2,2016-01-01T03:20:00.000Z,2016-01-01T03:26:00.000Z,5,-73.99227142,40.68978882,-73.98327637,40.6949234,0.590013016,352
id2865864,2,2016-01-01T03:20:00.000Z,2016-01-01T03:38:00.000Z,1,-73.98729706,40.76596832,-73.94541168,40.74597931,2.591710629,1093
id2986391,1,2016-01-01T03:20:00.000Z,2016-01-01T03:40:00.000Z,1,-73.94765472,40.77527618,-73.99073792,40.75944138,2.506655882,1153
id0993732,1,2016-01-01T03:20:00.000Z,2016-01-01T03:27:00.000Z,1,-73.98352051,40.76586533,-73.97029114,40.78388214,1.42475162,408
id2157181,1,2016-01-01T03:20:00.000Z,2016-01-01T03:28:00.000Z,1,-73.9537735,40.76726151,-73.97515106,40.74597549,1.848449477,507
id0235805,2,2016-01-01T03:20:00.000Z,2016-01-01T03:31:00.000Z,2,-73.98796844,40.74800873,-73.99697113,40.75735855,0.799827799,651
id1560535,2,2016-01-01T03:21:00.000Z,2016-01-01T03:30:00.000Z,1,-73.89112091,40.74657059,-73.87666321,40.73257065,1.228568931,563
id3060482,1,2016-01-01T03:21:00.000Z,2016-01-01T03:50:00.000Z,1,-73.81488037,40.7183342,-73.98239899,40.73178864,8.82326744,1739
id1335452,2,2016-01-01T03:21:00.000Z,2016-01-01T03:34:00.000Z,1,-73.99906158,40.73411179,-73.98815918,40.76475143,2.193179753,775
id3635736,2,2016-01-01T03:21:00.000Z,2016-01-01T03:26:00.000Z,1,-73.98790741,40.71905518,-73.98454285,40.72804642,0.645915716,334
id1811913,2,2016-01-01T03:21:00.000Z,2016-01-01T03:24:00.000Z,2,-73.94618988,40.78118896,-73.9463501,40.78403854,0.197120743,178
id3268867,2,2016-01-01T03:21:00.000Z,2016-01-01T03:43:00.000Z,1,-73.98635864,40.74914932,-74.03193665,40.7282486,2.789836876,1291
id3980012,2,2016-01-01T03:21:00.000Z,2016-01-01T03:22:00.000Z,1,-73.99597168,40.76411057,-73.99862671,40.76121902,0.243420542,59
id0728787,1,2016-01-01T03:22:00.000Z,2016-01-01T03:25:00.000Z,1,-73.99549103,40.74952698,-73.99687195,40.7544136,0.345380501,182
id2326471,1,2016-01-01T03:22:00.000Z,2016-01-01T03:33:00.000Z,1,-73.98577881,40.73825455,-73.99570465,40.75392532,1.201295456,676
id3467367,2,2016-01-01T03:22:00.000Z,2016-01-01T03:37:00.000Z,1,-73.96329498,40.67549133,-73.94462585,40.72606659,3.629691167,927
id0252011,2,2016-01-01T03:22:00.000Z,2016-01-01T03:31:00.000Z,1,-73.94942474,40.78089905,-73.9786911,40.77901459,1.537148202,541
id3116637,1,2016-01-01T03:23:00.000Z,2016-01-01T03:26:00.000Z,1,-73.99454498,40.75056076,-73.99089813,40.75575256,0.406455785,200
id2169331,2,2016-01-01T03:23:00.000Z,2016-01-01T03:31:00.000Z,6,-73.97573853,40.72870636,-73.97705841,40.72874451,0.069178162,460
id1133104,1,2016-01-01T03:23:00.000Z,2016-01-01T03:30:00.000Z,1,-73.97189331,40.76268768,-73.98459625,40.74935913,1.136146817,442
id3921067,1,2016-01-01T03:23:00.000Z,2016-01-01T03:30:00.000Z,1,-73.99475861,40.72566605,-74.00971222,40.71798325,0.946278319,471
id2727422,1,2016-01-01T03:23:00.000Z,2016-01-01T03:48:00.000Z,1,-73.99023438,40.73187637,-73.91266632,40.87564468,10.73293122,1518
id3695321,1,2016-01-01T03:23:00.000Z,2016-01-01T03:25:00.000Z,1,-74.00614166,40.73542023,-74.00241852,40.74016953,0.381776128,126
id1109060,2,2016-01-01T03:23:00.000Z,2016-01-01T03:24:00.000Z,5,-73.95726013,40.77048874,-73.96131134,40.7657814,0.38834359,70
id1078020,2,2016-01-01T03:23:00.000Z,2016-01-01T03:30:00.000Z,2,-73.95578766,40.80398941,-73.95033264,40.82165146,1.253580065,413
id0812218,2,2016-01-01T03:23:00.000Z,2016-01-01T03:28:00.000Z,1,-73.96457672,40.76004028,-73.94798279,40.77891159,1.566991772,321
id1582281,1,2016-01-01T03:24:00.000Z,2016-01-01T03:32:00.000Z,3,-73.98458862,40.75264359,-73.98779297,40.7383461,1.002282363,496
id2610791,2,2016-01-01T03:24:00.000Z,2016-01-01T03:35:00.000Z,1,-74.00527191,40.75125122,-73.9770813,40.7533989,1.483381385,697
id1045965,2,2016-01-01T03:25:00.000Z,2016-01-01T03:34:00.000Z,5,-73.90920258,40.82417297,-73.86486816,40.82341003,2.319257453,537
id3114835,1,2016-01-01T03:25:00.000Z,2016-01-01T03:32:00.000Z,1,-73.97177887,40.78214264,-73.95808411,40.8047142,1.716682588,469
id3005311,1,2016-01-01T03:25:00.000Z,2016-01-01T04:06:00.000Z,1,-73.96741486,40.80355072,-73.77645874,40.64512253,14.8299029,2473
id3805971,2,2016-01-01T03:26:00.000Z,2016-01-02T03:23:00.000Z,5,-73.98371124,40.67617416,-73.96614838,40.69017792,1.335655789,86209
id1092237,2,2016-01-01T03:26:00.000Z,2016-01-01T03:35:00.000Z,1,-73.93634033,40.80606079,-73.94525909,40.78271103,1.679883435,510
id0931380,1,2016-01-01T03:26:00.000Z,2016-01-01T03:30:00.000Z,1,-73.99649811,40.73216248,-73.99308777,40.74272919,0.751814581,239
id0758929,2,2016-01-01T03:26:00.000Z,2016-01-01T03:32:00.000Z,5,-73.98014069,40.71735764,-73.97749329,40.71860886,0.16343045,367
id3649306,2,2016-01-01T03:26:00.000Z,2016-01-01T03:34:00.000Z,1,-73.951828,40.78554535,-73.95641327,40.80303574,1.232387292,448
id2188704,2,2016-01-01T03:27:00.000Z,2016-01-01T03:38:00.000Z,1,-73.99645233,40.74315262,-73.96977997,40.75337601,1.56510089,662
id2589246,1,2016-01-01T03:27:00.000Z,2016-01-01T03:41:00.000Z,1,-73.98254395,40.75420761,-73.99655914,40.76252365,0.932018281,834
id2688168,2,2016-01-01T03:27:00.000Z,2016-01-01T03:42:00.000Z,1,-74.00434113,40.73806,-74.0145874,40.70975876,2.028268455,898
id1670894,1,2016-01-01T03:27:00.000Z,2016-01-01T03:45:00.000Z,2,-74.00006104,40.72704315,-73.98842621,40.76495743,2.69024651,1092
id1642662,2,2016-01-01T03:27:00.000Z,2016-01-01T03:45:00.000Z,1,-73.97116852,40.69324112,-73.91271973,40.76818085,6.016270482,1046
id1562171,2,2016-01-01T03:27:00.000Z,2016-01-01T03:34:00.000Z,1,-73.9709549,40.78832626,-73.9596405,40.80583572,1.347160292,420
id3169175,2,2016-01-01T03:27:00.000Z,2016-01-01T03:33:00.000Z,1,-73.97964478,40.74373245,-73.9901123,40.73526382,0.801886446,402
id0681144,1,2016-01-01T03:27:00.000Z,2016-01-01T03:31:00.000Z,1,-73.98486328,40.77430725,-73.97740173,40.7836113,0.752312398,239
id1721605,1,2016-01-01T03:27:00.000Z,2016-01-01T03:48:00.000Z,1,-73.97949982,40.74394608,-73.88822174,40.75134659,4.806544984,1293
id2544475,2,2016-01-01T03:27:00.000Z,2016-01-01T03:35:00.000Z,1,-73.9834671,40.73006058,-74.00171661,40.73252106,0.970776227,449
id1319017,2,2016-01-01T03:27:00.000Z,2016-01-01T03:40:00.000Z,3,-73.99058533,40.75665283,-73.98809052,40.73492813,1.507126571,798
id3355243,2,2016-01-01T03:27:00.000Z,2016-01-01T03:33:00.000Z,1,-73.98206329,40.74645996,-73.97902679,40.76219177,1.098829897,349
id2363282,1,2016-01-01T03:28:00.000Z,2016-01-01T03:42:00.000Z,1,-73.91119385,40.68332291,-73.93888855,40.6989975,1.811038147,847
id3317168,2,2016-01-01T03:28:00.000Z,2016-01-01T03:50:00.000Z,6,-73.98471069,40.74554062,-73.88454437,40.75562286,5.290494362,1359
id0474210,1,2016-01-01T03:28:00.000Z,2016-01-01T03:37:00.000Z,4,-73.95207214,40.69143295,-73.9665451,40.71102142,1.551729719,559
id0681713,2,2016-01-01T03:28:00.000Z,2016-01-01T03:37:00.000Z,3,-73.95563507,40.76847839,-73.97594452,40.74471664,1.956385638,539
id3561683,2,2016-01-01T03:28:00.000Z,2016-01-01T03:37:00.000Z,1,-73.99130249,40.75550079,-73.97444153,40.74409103,1.183706915,519
id3836629,2,2016-01-01T03:28:00.000Z,2016-01-01T03:33:00.000Z,1,-73.98323822,40.73868942,-73.96750641,40.76036072,1.7093127,318
id3904975,2,2016-01-01T03:29:00.000Z,2016-01-01T03:33:00.000Z,5,-73.96127319,40.655159,-73.95301056,40.65510178,0.433244967,236
id0617661,2,2016-01-01T03:29:00.000Z,2016-01-01T03:43:00.000Z,2,-73.96949005,40.75455093,-73.9691925,40.79785156,2.992667809,794
id3428619,1,2016-01-01T03:29:00.000Z,2016-01-01T03:32:00.000Z,1,-73.90563965,40.8471756,-73.90181732,40.84777451,0.204075372,178
id2078877,2,2016-01-01T03:29:00.000Z,2016-01-01T03:55:00.000Z,5,-73.98776245,40.71952057,-73.86459351,40.84553146,10.83478007,1583
id1554023,1,2016-01-01T03:29:00.000Z,2016-01-01T03:59:00.000Z,1,-73.98074341,40.73075867,-73.91957855,40.75545502,3.629186468,1767
id0509257,2,2016-01-01T03:29:00.000Z,2016-01-01T04:07:00.000Z,1,-73.99504089,40.76541138,-73.80673218,40.72584152,10.23224143,2289
id2175896,1,2016-01-01T03:29:00.000Z,2016-01-01T03:40:00.000Z,2,-73.92783356,40.83574295,-73.93656921,40.79886627,2.58928318,690
id2342687,2,2016-01-01T03:30:00.000Z,2016-01-01T03:57:00.000Z,2,-73.93395233,40.70485687,-73.96633148,40.64102554,4.726789315,1666
id2321156,2,2016-01-01T03:30:00.000Z,2016-01-01T03:32:00.000Z,2,-73.9960022,40.74352646,-73.99208832,40.74412918,0.209130299,156
id2962872,2,2016-01-01T03:30:00.000Z,2016-01-01T03:51:00.000Z,1,-73.98609161,40.72256851,-73.92484283,40.76168823,4.194762363,1226
id1383199,2,2016-01-01T03:30:00.000Z,2016-01-01T03:38:00.000Z,1,-73.97788239,40.74609756,-73.95504761,40.77745819,2.47519555,457
id2381773,1,2016-01-01T03:30:00.000Z,2016-01-01T03:33:00.000Z,1,-73.91695404,40.77072906,-73.91557312,40.78136444,0.738585108,184
id3483280,2,2016-01-01T03:30:00.000Z,2016-01-01T03:49:00.000Z,1,-73.9404068,40.69971466,-73.95435333,40.73062515,2.257781937,1150
id2175134,1,2016-01-01T03:30:00.000Z,2016-01-01T03:41:00.000Z,2,-73.95963287,40.8142662,-73.95337677,40.78854752,1.807373065,691
id1023231,1,2016-01-01T03:30:00.000Z,2016-01-01T03:53:00.000Z,2,-74.0192337,40.64870453,-73.98171997,40.72438812,5.587969733,1401
id0165994,2,2016-01-01T03:30:00.000Z,2016-01-01T03:33:00.000Z,1,-73.98673248,40.76675034,-73.99068451,40.76113129,0.44001293,194
id1289210,1,2016-01-01T03:30:00.000Z,2016-01-01T03:40:00.000Z,1,-73.89002991,40.74668121,-73.91091156,40.77632904,2.322389707,601
id1468286,1,2016-01-01T03:30:00.000Z,2016-01-01T03:59:00.000Z,5,-74.00886536,40.70401382,-74.06482697,40.72399521,3.240571624,1727
id2510133,2,2016-01-01T03:30:00.000Z,2016-01-01T04:05:00.000Z,1,-73.99069977,40.7461586,-73.9594574,40.80112076,4.135590992,2087
id0647455,2,2016-01-01T03:31:00.000Z,2016-01-01T03:37:00.000Z,2,-73.95612335,40.77584839,-73.978508,40.76348877,1.449982043,411
