id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,gc_distance,trip_duration
id2749115,1,2016-01-01T02:19:00.000Z,2016-01-01T02:34:00.000Z,1,-73.97409058,40.76470184,-73.92266083,40.76075363,2.70600722,932
id0036756,2,2016-01-01T02:19:00.000Z,2016-01-01T02:43:00.000Z,3,-73.95070648,40.77929688,-74.01994324,40.64986801,9.652536052,1438
id3391451,1,2016-01-01T02:19:00.000Z,2016-01-01T02:24:00.000Z,1,-73.91571045,40.75745773,-73.92456055,40.76165009,0.546443784,303
id3768078,1,2016-01-01T02:19:00.000Z,2016-01-01T02:35:00.000Z,1,-73.95055389,40.72692108,-73.95992279,40.68808746,2.728414603,929
id3135523,1,2016-01-01T02:19:00.000Z,2016-01-01T02:24:00.000Z,2,-73.96269226,40.76284027,-73.97720337,40.76242065,0.760173412,311
id1883623,1,2016-01-01T02:19:00.000Z,2016-01-01T02:31:00.000Z,1,-73.98107147,40.72964859,-74.00443268,40.7478714,1.755767981,744
id0136013,1,2016-01-01T02:19:00.000Z,2016-01-01T02:24:00.000Z,2,-73.95194244,40.77776337,-73.95456696,40.7875061,0.687212397,273
id2750492,2,2016-01-01T02:19:00.000Z,2016-01-01T02:25:00.000Z,2,-73.98233032,40.77458191,-73.9654541,40.80122757,2.04234649,367
id1961695,2,2016-01-01T02:19:00.000Z,2016-01-01T02:28:00.000Z,3,-73.95359802,40.77527237,-73.97880554,40.78312683,1.426542659,539
id3577370,1,2016-01-01T02:19:00.000Z,2016-01-01T02:30:00.000Z,4,-74.00255585,40.73386002,-73.99266052,40.74276733,0.804668067,659
id3754284,2,2016-01-01T02:19:00.000Z,2016-01-01T02:41:00.000Z,5,-73.9822464,40.78287125,-73.97988129,40.73342896,3.419337192,1267
id1809878,1,2016-01-01T02:19:00.000Z,2016-01-01T02:28:00.000Z,1,-73.99520874,40.75,-73.97605896,40.75601959,1.085478761,531
id2177463,2,2016-01-01T02:20:00.000Z,2016-01-01T02:22:00.000Z,1,-73.86540222,40.68592072,-73.8610611,40.68458939,0.245413114,170
id3148119,1,2016-01-01T02:20:00.000Z,2016-01-01T02:27:00.000Z,2,-74.00960541,40.73955154,-73.99449921,40.75069046,1.103768658,428
id1319901,2,2016-01-01T02:20:00.000Z,2016-01-01T02:33:00.000Z,1,-73.98345947,40.76586914,-73.97554779,40.74536133,1.476634372,744
id3045867,2,2016-01-01T02:20:00.000Z,2016-01-01T02:24:00.000Z,1,-73.99156952,40.7423172,-73.98793793,40.74573135,0.303047782,206
id3900675,2,2016-01-01T02:20:00.000Z,2016-01-01T02:34:00.000Z,1,-73.97019196,40.75838089,-73.97799683,40.78248978,1.715580655,808
id2180624,1,2016-01-01T02:20:00.000Z,2016-01-01T02:42:00.000Z,1,-73.98332977,40.76491165,-74.01116943,40.71329117,3.854005212,1293
id0615894,1,2016-01-01T02:20:00.000Z,2016-01-01T02:42:00.000Z,1,-73.94186401,40.83336258,-73.99705505,40.74235153,6.921348993,1295
id2111263,2,2016-01-01T02:20:00.000Z,2016-01-01T02:28:00.000Z,1,-73.99655151,40.76222992,-73.99680328,40.74959183,0.873553259,460
id2424155,2,2016-01-01T02:21:00.000Z,2016-01-01T02:43:00.000Z,1,-74.00047302,40.73126984,-73.94638062,40.71643829,3.012979731,1363
id0217423,1,2016-01-01T02:21:00.000Z,2016-01-01T02:39:00.000Z,1,-73.97463226,40.7910614,-73.97338104,40.74811554,2.968830812,1046
id0754559,2,2016-01-01T02:21:00.000Z,2016-01-01T02:40:00.000Z,1,-73.97861481,40.75831985,-73.99975586,40.72836304,2.347766274,1180
id0714066,2,2016-01-01T02:21:00.000Z,2016-01-01T02:30:00.000Z,3,-73.98717499,40.72528076,-73.97354126,40.74628448,1.617709686,520
id2364398,1,2016-01-01T02:21:00.000Z,2016-01-01T02:25:00.000Z,2,-73.92862701,40.7635994,-73.92451477,40.77162933,0.595252548,229
id3222491,2,2016-01-01T02:21:00.000Z,2016-01-01T02:30:00.000Z,1,-73.97025299,40.78905869,-73.94924164,40.7816391,1.213213071,554
id2429885,1,2016-01-01T02:21:00.000Z,2016-01-01T02:48:00.000Z,1,-73.96605682,40.75416946,-73.96116638,40.71674347,2.599262915,1591
id2288099,2,2016-01-01T02:21:00.000Z,2016-01-01T02:29:00.000Z,2,-73.96443939,40.76050186,-73.94750977,40.79037857,2.246941733,462
id0429251,2,2016-01-01T02:21:00.000Z,2016-01-01T02:48:00.000Z,1,-73.96337128,40.71105576,-73.94954681,40.64997482,4.28320449,1600
id1748864,1,2016-01-01T02:21:00.000Z,2016-01-01T02:54:00.000Z,2,-73.95172882,40.77615356,-73.96874237,40.63233948,9.979284601,1976
id1105403,2,2016-01-01T02:21:00.000Z,2016-01-01T02:40:00.000Z,1,-73.88722992,40.74958038,-73.957901,40.7219696,4.163947718,1111
id0557890,1,2016-01-01T02:21:00.000Z,2016-01-01T02:30:00.000Z,1,-73.919487,40.75854874,-73.92663574,40.76818848,0.764132216,493
id2982423,1,2016-01-01T02:21:00.000Z,2016-01-01T02:28:00.000Z,2,-73.97908783,40.7558403,-73.98592377,40.74395752,0.895855286,412
id0213523,1,2016-01-01T02:22:00.000Z,2016-01-01T02:36:00.000Z,3,-73.98455811,40.76978302,-73.98987579,40.74824142,1.514602831,859
id3303122,2,2016-01-01T02:22:00.000Z,2016-01-01T02:31:00.000Z,1,-73.97968292,40.74611664,-73.99900055,40.74443817,1.018123361,531
id1348187,1,2016-01-01T02:23:00.000Z,2016-01-01T02:49:00.000Z,1,-73.98068237,40.75914764,-73.90032959,40.81737137,5.819933946,1562
id3128948,2,2016-01-01T02:23:00.000Z,2016-01-01T02:44:00.000Z,5,-74.00011444,40.73281479,-73.94953156,40.78171539,4.293543746,1257
id0772006,2,2016-01-01T02:24:00.000Z,2016-01-01T02:34:00.000Z,1,-73.98754883,40.76131058,-73.97634888,40.78596115,1.801697126,605
id3928417,2,2016-01-01T02:24:00.000Z,2016-01-01T02:29:00.000Z,1,-73.9642868,40.76379776,-73.97711182,40.76426315,0.672113054,301
id3279076,2,2016-01-01T02:24:00.000Z,2016-01-01T02:41:00.000Z,1,-73.96533966,40.71105957,-73.99141693,40.71474838,1.389685739,1060
id0273978,1,2016-01-01T02:24:00.000Z,2016-01-01T02:41:00.000Z,2,-73.98449707,40.74279785,-73.99053955,40.71774292,1.760296398,987
id3799842,2,2016-01-01T02:24:00.000Z,2016-01-01T02:37:00.000Z,1,-73.93660736,40.7984314,-73.96694183,40.75666046,3.294635906,820
id1754198,1,2016-01-01T02:24:00.000Z,2016-01-01T02:33:00.000Z,2,-73.98687744,40.74725342,-73.97999573,40.76075745,1.00042878,586
id2099521,2,2016-01-01T02:24:00.000Z,2016-01-01T02:41:00.000Z,1,-73.97157288,40.79231262,-73.96135712,40.77856827,1.090005594,988
id0044703,1,2016-01-01T02:24:00.000Z,2016-01-01T02:54:00.000Z,1,-73.99777985,40.76119614,-73.94481659,40.83246994,5.651867354,1774
id2963439,2,2016-01-01T02:25:00.000Z,2016-01-01T02:32:00.000Z,2,-73.98168945,40.74152374,-73.97372437,40.73757553,0.498426577,410
id2535606,1,2016-01-01T02:25:00.000Z,2016-01-01T02:26:00.000Z,1,-73.95050812,40.77983475,-73.952034,40.77767181,0.169479318,41
id2338343,1,2016-01-01T02:25:00.000Z,2016-01-01T02:36:00.000Z,2,-73.99063873,40.76118469,-73.96160889,40.76492691,1.541481911,699
id1460657,1,2016-01-01T02:26:00.000Z,2016-01-01T02:45:00.000Z,1,-73.94903564,40.81504822,-73.95380402,40.77497864,2.780536211,1149
id3516377,2,2016-01-01T02:26:00.000Z,2016-01-01T02:28:00.000Z,1,-73.95240021,40.77711868,-73.95789337,40.76956177,0.596184656,141
id0308995,1,2016-01-01T02:26:00.000Z,2016-01-01T02:59:00.000Z,1,-73.99560547,40.72473145,-73.93819427,40.82214355,7.372556483,1997
id2839234,2,2016-01-01T02:26:00.000Z,2016-01-01T03:04:00.000Z,1,-73.97885895,40.76126862,-73.96095276,40.6673584,6.557830903,2267
id3524160,1,2016-01-01T02:27:00.000Z,2016-01-01T02:51:00.000Z,1,-73.98001862,40.71780014,-73.90882111,40.70061493,3.914537853,1463
id2611241,1,2016-01-01T02:27:00.000Z,2016-01-01T02:59:00.000Z,1,-73.96464539,40.71234512,-73.9548111,40.7729187,4.217961501,1904
id1677325,2,2016-01-01T02:27:00.000Z,2016-01-01T02:52:00.000Z,2,-73.95910645,40.67097855,-73.9196701,40.73373032,4.804017198,1524
id0302221,2,2016-01-01T02:27:00.000Z,2016-01-01T02:42:00.000Z,1,-73.99851227,40.71372604,-73.9908905,40.75576019,2.932389715,881
id3504864,1,2016-01-01T02:27:00.000Z,2016-01-01T02:48:00.000Z,2,-73.93848419,40.85103989,-73.93901825,40.80239868,3.361845435,1275
id1052312,2,2016-01-01T02:28:00.000Z,2016-01-01T02:43:00.000Z,1,-73.96000671,40.81351089,-73.98233032,40.77017593,3.214718511,860
id1155345,2,2016-01-01T02:28:00.000Z,2016-01-01T02:36:00.000Z,1,-73.84405518,40.72174072,-73.81468964,40.73264694,1.712802837,467
id1887671,1,2016-01-01T02:28:00.000Z,2016-01-01T02:40:00.000Z,1,-73.94469452,40.7795639,-73.91113281,40.76884842,1.906298632,741
id0309281,2,2016-01-01T02:28:00.000Z,2016-01-01T02:42:00.000Z,5,-73.98691559,40.7183075,-73.96604156,40.71368408,1.139200671,886
id2373774,2,2016-01-01T02:29:00.000Z,2016-01-01T03:02:00.000Z,2,-73.88246155,40.73789978,-73.98375702,40.72589874,5.369461453,2011
id0590033,1,2016-01-01T02:29:00.000Z,2016-01-01T02:59:00.000Z,2,-74.00008392,40.73804092,-73.93831635,40.79905701,5.313744705,1810
id3095046,2,2016-01-01T02:29:00.000Z,2016-01-01T02:42:00.000Z,2,-73.9876709,40.72283173,-73.98699188,40.73952866,1.154519242,787
id2971524,2,2016-01-01T02:29:00.000Z,2016-01-01T02:42:00.000Z,2,-73.96852875,40.7543335,-73.93096924,40.7648201,2.095557008,780
id3221374,1,2016-01-01T02:29:00.000Z,2016-01-01T02:54:00.000Z,1,-73.95797729,40.80139542,-73.93946075,40.85080719,3.549628583,1496
id0262137,1,2016-01-01T02:29:00.000Z,2016-01-01T02:38:00.000Z,4,-73.98366547,40.71325684,-73.98978424,40.72243118,0.710471654,517
id1803104,2,2016-01-01T02:29:00.000Z,2016-01-01T02:42:00.000Z,1,-73.98316956,40.72110748,-73.96337891,40.75768661,2.732260099,750
id1989873,1,2016-01-01T02:30:00.000Z,2016-01-01T02:43:00.000Z,1,-73.97590637,40.74883652,-73.9440155,40.77592087,2.508157905,783
id0054167,1,2016-01-01T02:30:00.000Z,2016-01-01T02:38:00.000Z,1,-74.00307465,40.72026443,-74.00158691,40.74495697,1.708347711,527
id1313522,1,2016-01-01T02:30:00.000Z,2016-01-01T02:43:00.000Z,1,-73.95222473,40.77720261,-73.98101807,40.73770523,3.118308427,805
id0190469,2,2016-01-01T00:00:00.000Z,2016-01-01T00:14:00.000Z,5,-73.98174286,40.71915817,-73.93882751,40.82918167,7.928829612,849
id1665586,1,2016-01-01T00:00:00.000Z,2016-01-01T00:22:00.000Z,1,-73.98508453,40.74716568,-73.95803833,40.71749115,2.49248213,1294
id1078247,2,2016-01-01T00:01:00.000Z,2016-01-01T00:03:00.000Z,1,-73.97333527,40.76407242,-73.97485352,40.76173401,0.180098735,114
id3609443,1,2016-01-01T00:01:00.000Z,2016-01-01T00:21:00.000Z,2,-73.99310303,40.75263214,-73.9539032,40.81653976,4.869948238,1204
id3888279,1,2016-01-01T00:01:00.000Z,2016-01-01T00:05:00.000Z,1,-73.98229218,40.75133133,-73.99134064,40.75033951,0.478681711,280
id1210365,2,2016-01-01T00:01:00.000Z,2016-01-01T00:07:00.000Z,5,-73.96527863,40.80104065,-73.94747925,40.81517029,1.34929714,408
id0924227,1,2016-01-01T00:01:00.000Z,2016-01-01T00:13:00.000Z,1,-73.97010803,40.75979996,-73.98935699,40.74298859,1.538063047,736
id3675972,2,2016-01-01T00:02:00.000Z,2016-01-01T00:10:00.000Z,1,-73.99373627,40.74176025,-74.00466919,40.74546814,0.627214199,445
id2914314,2,2016-01-01T00:02:00.000Z,2016-01-01T00:23:00.000Z,1,-73.98544312,40.73571014,-73.95748901,40.81161118,5.445945208,1310
id0846101,2,2016-01-01T00:03:00.000Z,2016-01-01T00:07:00.000Z,1,-73.97686005,40.68337631,-73.98364258,40.68886566,0.519886516,263
id0372520,1,2016-01-01T00:03:00.000Z,2016-01-01T00:16:00.000Z,1,-73.9697876,40.75758362,-73.95157623,40.75944519,0.962020222,770
id3968582,1,2016-01-01T00:04:00.000Z,2016-01-01T00:22:00.000Z,2,-73.99397278,40.74086761,-73.98855591,40.76478195,1.676941623,1071
id0460928,2,2016-01-01T00:05:00.000Z,2016-01-01T00:13:00.000Z,3,-74.00531769,40.72866058,-73.99716187,40.72063065,0.700340355,468
id3956309,1,2016-01-01T00:05:00.000Z,2016-01-01T00:17:00.000Z,1,-73.99013519,40.74885178,-73.95653534,40.77566528,2.554963525,728
id2563820,2,2016-01-01T00:05:00.000Z,2016-01-01T00:09:00.000Z,1,-73.9595108,40.76280975,-73.96839142,40.77051926,0.707098276,287
id2335372,2,2016-01-01T00:05:00.000Z,2016-01-01T00:27:00.000Z,1,-73.99025726,40.73703384,-73.92808533,40.75789261,3.560214118,1318
id1864422,1,2016-01-01T00:06:00.000Z,2016-01-01T00:31:00.000Z,1,-73.99495697,40.745121,-73.95465851,40.77878189,3.140430791,1512
id3574841,1,2016-01-01T00:06:00.000Z,2016-01-01T00:07:00.000Z,1,-73.93579865,40.70730972,-73.93305969,40.70948029,0.207592589,61
id0275133,1,2016-01-01T00:06:00.000Z,2016-01-01T00:16:00.000Z,1,-73.99046326,40.75100708,-73.99276733,40.72535706,1.776846121,608
id1004094,2,2016-01-01T00:07:00.000Z,2016-01-01T00:17:00.000Z,3,-73.9536438,40.77526093,-73.97908783,40.7617836,1.625218475,597
id2041977,2,2016-01-01T00:07:00.000Z,2016-01-01T00:13:00.000Z,1,-73.98226166,40.75159073,-73.98514557,40.73871994,0.902262196,383
id1693965,2,2016-01-01T00:07:00.000Z,2016-01-01T00:23:00.000Z,1,-73.98831177,40.72318649,-73.94260406,40.71615601,2.443036645,944
id2265799,1,2016-01-01T00:07:00.000Z,2016-01-01T00:33:00.000Z,1,-73.97222137,40.67683029,-74.02483368,40.6361618,3.93821141,1529
id1436179,1,2016-01-01T00:07:00.000Z,2016-01-01T00:17:00.000Z,2,-73.98626709,40.73276901,-73.96098328,40.76099014,2.357290666,603
id1560712,2,2016-01-01T00:07:00.000Z,2016-01-01T00:18:00.000Z,1,-73.97852325,40.78910065,-73.94638062,40.77690125,1.881551815,659
id1019488,2,2016-01-01T00:08:00.000Z,2016-01-01T00:22:00.000Z,1,-73.97612,40.74908066,-74.00744629,40.72645187,2.266502122,847
id2270359,1,2016-01-01T00:08:00.000Z,2016-01-01T00:09:00.000Z,1,-73.98240662,40.73148727,-73.97903442,40.73601151,0.359108073,87
id1043337,1,2016-01-01T00:08:00.000Z,2016-01-01T00:19:00.000Z,4,-73.98776245,40.75037384,-74.00421906,40.7424202,1.022079941,685
id3554494,2,2016-01-01T00:08:00.000Z,2016-01-01T00:15:00.000Z,6,-73.97187042,40.75840378,-73.9679184,40.75786972,0.210159276,386
id2608409,1,2016-01-01T00:08:00.000Z,2016-01-01T00:25:00.000Z,1,-73.87303925,40.77410507,-73.98899841,40.7348175,6.650468325,1012
id1781008,2,2016-01-01T00:08:00.000Z,2016-01-01T00:30:00.000Z,2,-73.9921875,40.73451996,-73.99117279,40.76549149,2.141187882,1311
id2336715,2,2016-01-01T00:09:00.000Z,2016-01-01T00:19:00.000Z,2,-73.98435974,40.74898529,-73.99628448,40.71605682,2.359911666,622
id3530028,2,2016-01-01T00:09:00.000Z,2016-01-01T00:21:00.000Z,1,-73.98092651,40.74196243,-73.9217453,40.74329376,3.10028538,739
id3421970,2,2016-01-01T00:09:00.000Z,2016-01-01T00:39:00.000Z,1,-74.00701904,40.72573853,-73.95665741,40.7485199,3.071552671,1829
id0672409,2,2016-01-01T00:09:00.000Z,2016-01-01T00:21:00.000Z,1,-73.98438263,40.7370491,-73.9853363,40.74628067,0.639970749,728
id3512166,2,2016-01-01T00:09:00.000Z,2016-01-01T00:19:00.000Z,2,-73.98048401,40.78346252,-73.95332336,40.77671814,1.495894233,631
id1276140,1,2016-01-01T00:09:00.000Z,2016-01-01T00:16:00.000Z,1,-73.97159576,40.76616669,-73.96800995,40.75263214,0.954059847,443
id3933480,2,2016-01-01T00:10:00.000Z,2016-01-01T00:13:00.000Z,1,-73.97371674,40.74800873,-73.97853088,40.74497986,0.327657909,205
id0441132,2,2016-01-01T00:10:00.000Z,2016-01-01T00:16:00.000Z,1,-74.00650024,40.73967743,-74.00687408,40.74409103,0.305664031,365
id3852699,2,2016-01-01T00:11:00.000Z,2016-01-01T00:27:00.000Z,3,-74.00029755,40.72875977,-73.98110962,40.74470139,1.491168041,985
id0987539,2,2016-01-01T00:11:00.000Z,2016-01-01T00:19:00.000Z,1,-73.96002197,40.79804611,-73.94003296,40.8013382,1.070255222,474
id2100728,1,2016-01-01T00:11:00.000Z,2016-01-01T00:15:00.000Z,4,-73.98892212,40.73665619,-73.98138428,40.7412529,0.506692935,231
id1035006,2,2016-01-01T00:11:00.000Z,2016-01-01T00:20:00.000Z,2,-73.95132446,40.82519531,-73.93431091,40.84531784,1.650932298,524
id2389558,1,2016-01-01T00:11:00.000Z,2016-01-01T00:20:00.000Z,1,-73.9352951,40.69802856,-73.94961548,40.71557617,1.426076475,534
id3206203,1,2016-01-01T00:11:00.000Z,2016-01-01T00:29:00.000Z,1,-73.97271729,40.76485443,-73.91144562,40.77657318,3.307716453,1053
id2330529,1,2016-01-01T00:11:00.000Z,2016-01-01T00:16:00.000Z,1,-73.980896,40.72965622,-73.97625732,40.72343445,0.493893054,292
id1006852,1,2016-01-01T00:11:00.000Z,2016-01-01T00:31:00.000Z,1,-73.98627472,40.74730682,-73.99465942,40.76932526,1.583797164,1206
id0880957,2,2016-01-01T00:11:00.000Z,2016-01-01T00:15:00.000Z,1,-73.97337341,40.78702927,-73.98148346,40.78408813,0.47056234,213
id3734778,1,2016-01-01T00:12:00.000Z,2016-01-01T00:40:00.000Z,1,-73.98967743,40.75271606,-73.99526215,40.71762848,2.442573712,1722
id1770457,2,2016-01-01T00:12:00.000Z,2016-01-01T00:36:00.000Z,2,-73.87296295,40.7740593,-73.99930573,40.73934174,7.036079933,1442
id3914876,1,2016-01-01T00:12:00.000Z,2016-01-01T00:17:00.000Z,1,-73.99274445,40.74097824,-73.98841095,40.73363495,0.555941502,311
id2418487,2,2016-01-01T00:12:00.000Z,2016-01-01T00:20:00.000Z,1,-74.00083923,40.73182678,-73.98532104,40.73240662,0.813698347,489
id0582638,2,2016-01-01T00:12:00.000Z,2016-01-01T00:24:00.000Z,2,-73.98932648,40.71901321,-73.99514771,40.66609955,3.669711755,742
id2050754,1,2016-01-01T00:13:00.000Z,2016-01-01T00:24:00.000Z,1,-73.96422577,40.80247879,-73.94062042,40.8295517,2.241742372,651
id0986197,2,2016-01-01T00:13:00.000Z,2016-01-01T00:33:00.000Z,1,-73.97636414,40.77549362,-73.99606323,40.72352219,3.737040258,1224
id0121081,1,2016-01-01T00:13:00.000Z,2016-01-01T00:23:00.000Z,1,-73.99208069,40.75025177,-73.9725647,40.7466011,1.052520033,604
id3388812,1,2016-01-01T00:13:00.000Z,2016-01-01T00:23:00.000Z,3,-73.9752655,40.76151657,-73.95830536,40.76698685,0.9649463,612
id1659866,1,2016-01-01T00:13:00.000Z,2016-01-01T00:23:00.000Z,1,-73.998703,40.72957611,-73.97846222,40.72877502,1.061532037,587
id2314185,2,2016-01-01T00:14:00.000Z,2016-01-01T00:27:00.000Z,1,-73.95189667,40.80421829,-73.97927094,40.77510834,2.469689404,780
id3205136,2,2016-01-01T00:14:00.000Z,2016-01-01T00:38:00.000Z,1,-74.00798798,40.74022675,-73.98130798,40.74541473,1.442325213,1425
id1943538,1,2016-01-01T00:14:00.000Z,2016-01-01T00:42:00.000Z,1,-73.99419403,40.74555969,-73.98142242,40.77857971,2.378021946,1678
id3754001,2,2016-01-01T00:15:00.000Z,2016-01-01T00:28:00.000Z,1,-73.97737885,40.75883865,-73.98358154,40.73844147,1.446631934,804
id3847265,1,2016-01-01T00:15:00.000Z,2016-01-01T00:26:00.000Z,1,-73.97051239,40.79664993,-73.94923401,40.80746841,1.341000392,664
id3280273,2,2016-01-01T00:15:00.000Z,2016-01-01T00:30:00.000Z,2,-73.97693634,40.7599144,-73.98152161,40.75177765,0.611445986,920
id1210692,1,2016-01-01T00:15:00.000Z,2016-01-01T00:27:00.000Z,4,-73.99306488,40.73812866,-73.99285126,40.74514008,0.484707455,711
id0846731,2,2016-01-01T00:15:00.000Z,2016-01-01T00:24:00.000Z,1,-74.00775146,40.74528885,-73.99510193,40.75620651,1.003978946,495
id1008975,2,2016-01-01T00:15:00.000Z,2016-01-01T00:42:00.000Z,1,-73.98532867,40.74198914,-73.92759705,40.86553955,9.057309549,1593
id1632188,2,2016-01-01T00:15:00.000Z,2016-01-01T00:18:00.000Z,1,-73.99037933,40.76152802,-73.99049377,40.76135635,0.013290753,164
id0633946,2,2016-01-01T00:16:00.000Z,2016-01-01T00:35:00.000Z,1,-73.98442078,40.74978638,-74.0070343,40.70675278,3.20131835,1149
id3160933,2,2016-01-01T00:16:00.000Z,2016-01-01T00:36:00.000Z,1,-73.98230743,40.73527145,-73.96640015,40.79952621,4.518211426,1208
id1378987,2,2016-01-01T00:16:00.000Z,2016-01-01T00:46:00.000Z,1,-73.99059296,40.74612808,-73.95156097,40.82513809,5.830099314,1812
id1320937,1,2016-01-01T00:16:00.000Z,2016-01-01T00:35:00.000Z,1,-73.96391296,40.7767067,-73.93557739,40.85024643,5.294239664,1115
id2788317,2,2016-01-01T00:17:00.000Z,2016-01-01T00:43:00.000Z,1,-73.94866943,40.7820549,-74.00457764,40.72291183,5.02751603,1510
id3851045,1,2016-01-01T00:17:00.000Z,2016-01-01T00:27:00.000Z,1,-73.97682953,40.75892258,-73.95006561,40.78003693,2.022853505,643
id2905168,2,2016-01-01T00:17:00.000Z,2016-01-01T00:38:00.000Z,1,-73.96833038,40.77080154,-74.0038681,40.74193954,2.72770357,1302
id3228429,2,2016-01-01T00:17:00.000Z,2016-01-01T00:24:00.000Z,1,-73.95009613,40.80158997,-73.94311523,40.78750992,1.039402851,392
id0615830,2,2016-01-01T00:17:00.000Z,2016-01-01T00:35:00.000Z,1,-73.97541046,40.76081085,-73.98193359,40.75213623,0.689968156,1103
id0874252,1,2016-01-01T00:17:00.000Z,2016-01-01T00:24:00.000Z,4,-73.99645996,40.74275589,-73.99156189,40.72703171,1.116604279,478
id3700650,1,2016-01-01T00:17:00.000Z,2016-01-01T00:25:00.000Z,2,-73.97221375,40.76529694,-73.977005,40.75906372,0.498488674,493
id2516296,2,2016-01-01T00:17:00.000Z,2016-01-01T00:24:00.000Z,2,-74.00517273,40.70306015,-73.99369049,40.72093964,1.374332003,418
id1126109,1,2016-01-01T00:17:00.000Z,2016-01-01T00:30:00.000Z,2,-73.96080017,40.77222061,-73.98164368,40.7469635,2.058567816,752
id3150178,2,2016-01-01T00:18:00.000Z,2016-01-01T00:34:00.000Z,1,-73.97496796,40.77772141,-73.97388458,40.75742722,1.40373397,955
id2685361,1,2016-01-01T00:18:00.000Z,2016-01-01T00:43:00.000Z,1,-74.00861359,40.71967697,-73.93904114,40.84350967,9.300686851,1541
id1306004,1,2016-01-01T00:18:00.000Z,2016-01-01T00:25:00.000Z,1,-73.99497223,40.75517654,-73.99269104,40.74839401,0.4837356,400
id3750179,1,2016-01-01T00:18:00.000Z,2016-01-01T00:27:00.000Z,2,-74.00588989,40.74014664,-73.99472046,40.75037766,0.917619375,519
id3689002,1,2016-01-01T00:18:00.000Z,2016-01-01T00:41:00.000Z,4,-74.00566864,40.73800659,-73.96466064,40.79258728,4.340215783,1416
id2753900,2,2016-01-01T00:18:00.000Z,2016-01-01T00:25:00.000Z,1,-73.99513245,40.76948929,-73.97532654,40.78607941,1.545674414,444
id2385969,2,2016-01-01T00:18:00.000Z,2016-01-01T00:37:00.000Z,6,-73.99458313,40.71898651,-73.99240875,40.75358963,2.394227411,1119
id3187104,2,2016-01-01T00:19:00.000Z,2016-01-01T00:31:00.000Z,1,-73.96743774,40.75551224,-73.92857361,40.76481247,2.133635184,675
id1599467,2,2016-01-01T00:19:00.000Z,2016-01-01T00:29:00.000Z,5,-73.99803162,40.71976471,-73.99404144,40.69547272,1.691852244,613
id0697399,1,2016-01-01T00:19:00.000Z,2016-01-01T00:30:00.000Z,1,-73.99173737,40.75437927,-73.99583435,40.75509644,0.220144626,685
id3632346,2,2016-01-01T00:19:00.000Z,2016-01-01T00:24:00.000Z,1,-73.96742249,40.78820801,-73.97117615,40.79579163,0.559716983,287
id2297336,2,2016-01-01T00:19:00.000Z,2016-01-01T00:34:00.000Z,2,-73.97813416,40.72935867,-73.9540329,40.78441238,4.008664802,923
id3764623,2,2016-01-01T00:20:00.000Z,2016-01-01T00:28:00.000Z,5,-73.97171021,40.75943375,-73.95810699,40.78188324,1.707118524,484
id3985015,1,2016-01-01T00:20:00.000Z,2016-01-01T00:36:00.000Z,2,-74.00737,40.7431221,-74.00064087,40.7205162,1.601610158,922
id0125867,1,2016-01-01T00:20:00.000Z,2016-01-01T00:38:00.000Z,1,-73.99498749,40.75517654,-73.9967804,40.72082901,2.375709935,1079
id0862063,2,2016-01-01T00:20:00.000Z,2016-01-01T00:27:00.000Z,1,-73.91600037,40.74634933,-73.88553619,40.75548172,1.715344262,465
id2736660,1,2016-01-01T00:20:00.000Z,2016-01-01T00:24:00.000Z,3,-73.99924469,40.72764587,-74.00590515,40.72709274,0.350931706,221
id0571277,1,2016-01-01T00:20:00.000Z,2016-01-01T00:21:00.000Z,1,-73.98488617,40.73621368,-73.98815918,40.73768997,0.199469714,72
id2117730,2,2016-01-01T00:20:00.000Z,2016-01-01T00:28:00.000Z,1,-73.98627472,40.74737167,-73.98040771,40.73363876,0.997604919,472
id3762816,1,2016-01-01T00:21:00.000Z,2016-01-01T00:27:00.000Z,1,-73.97582245,40.77628326,-73.97968292,40.78640366,0.728041225,390
id1735510,2,2016-01-01T00:21:00.000Z,2016-01-01T00:33:00.000Z,1,-74.00634003,40.71673203,-73.99694824,40.74299622,1.88065541,762
id3569182,2,2016-01-01T00:21:00.000Z,2016-01-01T00:41:00.000Z,1,-73.98818207,40.73455811,-73.94696045,40.7142601,2.574811745,1206
id3621477,2,2016-01-01T00:21:00.000Z,2016-01-01T00:54:00.000Z,1,-73.94329071,40.83647537,-73.9250412,40.744133,6.453084109,1929
id3377465,1,2016-01-01T00:21:00.000Z,2016-01-01T00:25:00.000Z,4,-73.98854828,40.77497482,-73.97828674,40.78316879,0.780454337,220
id3860690,2,2016-01-01T00:21:00.000Z,2016-01-01T00:35:00.000Z,2,-73.9729538,40.7644577,-73.92800903,40.76317596,2.354370359,871
id0507270,2,2016-01-01T00:21:00.000Z,2016-01-01T00:26:00.000Z,6,-73.94844818,40.78229523,-73.94961548,40.77093124,0.787769043,245
id1784392,2,2016-01-01T00:22:00.000Z,2016-01-01T00:34:00.000Z,1,-73.99005127,40.77133179,-73.98992157,40.76210022,0.638055505,717
id0863823,2,2016-01-01T00:22:00.000Z,2016-01-01T00:35:00.000Z,1,-73.99465179,40.75597382,-73.98750305,40.7328186,1.643516013,740
